DATES,LIP,UNEMP,LCPI,FFR,LPCOM,LRCDUR,LRCND,LRCSV,RRSHOCK,CUMRRSHOCK,CUMRRSHOCKORIG,BCSHOCK,CUMBCSHOCK,MP1_TC,FF4_TC,ED2_TC,ED3_TC,ED4_TC,GS1,EBP,szshock,rrshock83,cumrrshock83,rrshock83b,mp1_vr,ff1_vr,ff4_vr,ed2_vr,ff1_gkgreen,ff4_gkgreen,ed2_gkgreen,wu_xia,lm1,lm2,ltr,lnbr,factor1,factor2,factor3,factor4,factor5
1964,3.357242011,5.6,3.432049845,3.48,4.580877493,2.326887386,3.482377903,3.070375817,,,,,,,,,,,3.79,,,,,,,,,,,,,3.5,5.035002651,5.979391966,2.849839073,2.430890353,-0.059274668,-0.053904593,-0.073220011,-0.130297426,0.045650657
1964.083333,3.364004212,5.4,3.431079756,3.48,4.568298711,2.333502196,3.493898099,3.074127471,,,,,,,,,,,3.78,,,,,,,,,,,,,3.5,5.038898759,5.985446475,2.833742616,2.421345429,-0.283290287,-0.09644988,-0.147824471,-0.036566722,-0.101423889
1964.166667,3.364004212,5.4,3.432049845,3.43,4.567468319,2.320523238,3.499956154,3.080578809,,,,,,,,,,,3.91,,,,,,,,,,,,,3.5,5.040194096,5.990964422,2.842056481,2.42347441,-0.299186239,-0.24631582,-0.281000081,-0.13395284,0.078643153
1964.25,3.380232479,5.3,3.432372999,3.47,4.588532545,2.329421747,3.497052867,3.083651572,,,,,,,,,,,3.91,,,,,,,,,,,,,3.5,5.042133961,5.995705541,2.838610518,2.427100968,-0.147301455,-0.119182342,-0.137524793,-0.195291048,0.239919807
1964.333333,3.385897601,5.1,3.433341835,3.5,4.577284982,2.356220642,3.517675863,3.088083535,,,,,,,,,,,3.84,,,,,,,,,,,,,3.5,5.04535873,6.001909805,2.838844518,2.421523017,-0.381443421,-0.270149504,-0.084235737,-0.001942764,-0.292724384
1964.416667,3.38871986,5.2,3.434309733,3.5,4.575947327,2.372111156,3.518120789,3.094762797,,,,,,,,,,,3.83,,,,,,,,,,,,,3.5,5.047288612,6.009058856,2.852785264,2.427100968,-0.266039881,-0.226430003,-0.222864168,-0.110416302,0.06186443
1964.5,3.395269848,4.9,3.434632158,3.42,4.582924577,2.388395749,3.527242489,3.097927786,,,,,,,,,,,3.72,,,,,,,,,,,,,3.5,5.054971108,6.016401032,2.857446741,2.432472354,-0.125084507,-0.084295571,-0.118976227,-0.143243102,0.103463611
1964.583333,3.401777214,5,3.435598808,3.5,4.602967762,2.397895273,3.535844818,3.100767736,,,,,,,,,,,3.74,,,,,,,,,,,,,3.5,5.061328408,6.024415647,2.851861903,2.440606391,-0.422809409,-0.204500157,-0.17416914,-0.037098867,0.076179439
1964.666667,3.405478206,5.1,3.436564525,3.45,4.624384405,2.369308725,3.5279475,3.106826321,,,,,,,,,,,3.84,,,,,,,,,,,,,2.75,5.067015628,6.032846385,2.867501096,2.443911029,-0.338177878,-0.195051725,-0.196073722,-0.138807829,0.164373766
1964.75,3.391530811,5.1,3.437850699,3.36,4.648229675,2.386466577,3.534153609,3.110354764,,,,,,,,,,,3.86,,,,,,,,,,,,,3.5,5.070161273,6.038109555,2.874976072,2.448156216,-0.351457014,-0.136250508,-0.169449238,-0.14172776,0.32946007
1964.833333,3.421963597,4.8,3.440738556,3.52,4.650143552,2.345836135,3.518120789,3.115735066,,,,,,,,,,,3.91,,,,,,,,,,,,,4,5.075173815,6.045005314,2.879254635,2.450832669,0.357020368,0.074199454,-0.181928222,-0.438097487,0.658344506
1964.916667,3.433700066,5,3.442019376,3.85,4.656623468,2.329032263,3.544344891,3.120336437,,,,,,,,,,,4.02,,,,,,,,,,,,,4,5.07704706,6.051383037,2.88920441,2.463597889,-0.963944174,-0.313730603,-0.12109663,0.17594624,-0.430253909
1965,3.444416501,4.9,3.442978916,3.9,4.648708488,2.380564134,3.539189643,3.123861601,,,,,,,,,,,3.94,,-0.42952,,,,,,,,,,,4,5.079539273,6.057954288,2.890760571,2.455563658,-0.628209608,-0.228637868,-0.107603537,-0.03030903,-0.085771646
1965.083333,3.450612747,5.1,3.442978916,3.98,4.64851699,2.450142657,3.550306804,3.126892106,,,,,,,,,,,4.03,,-0.20264,,,,,,,,,,,4,5.080783054,6.064715009,2.878805122,2.440519279,-0.45569259,-0.158305888,-0.16751568,-0.039121561,0.038218009
1965.166667,3.463765212,4.7,3.443937535,4.04,4.655673168,2.495021984,3.535815683,3.129957176,,,,,,,,,,,4.06,,-0.34037,,,,,,,,,,,4,5.084505143,6.071199515,2.881891457,2.439909284,-0.267605646,-0.152018704,-0.219753933,-0.199242333,0.120006463
1965.25,3.468111205,4.8,3.446170747,4.09,4.677769878,2.480814957,3.551913599,3.137188432,,,,,,,,,,,4.04,,-0.5655,,,,,,,,,,,4.13,5.087596335,6.076265149,2.89408707,2.448501968,-0.542022498,-0.216287107,-0.183458437,-0.08080537,0.120310583
1965.333333,3.475887327,4.6,3.449352424,4.1,4.676094524,2.446858582,3.556946783,3.142124362,,,,,,,,,,,4.03,,-0.42539,,,,,,,,,,,4.13,5.085742767,6.080162002,2.892757798,2.435103473,-0.38122424,0.014364121,-0.21145991,-0.116742828,0.281188981
1965.416667,3.483603448,4.6,3.453473526,4.04,4.666265285,2.404780605,3.544980215,3.146649159,,,,,,,,,,,3.99,,-1.6228,,,,,,,,,,,4.13,5.088830142,6.087001974,2.901256745,2.439473345,-0.462646338,-0.080269954,-0.176209266,-0.056702622,0.124536902
1965.5,3.492952766,4.4,3.452524009,4.09,4.65728814,2.429658176,3.562380419,3.151624294,,,,,,,,,,,3.98,,0.10836,,,,,,,,,,,4.13,5.093750201,6.093344011,2.908484505,2.446165821,-0.292372144,0.015274027,-0.108620216,-0.087785198,0.201576126
1965.583333,3.497174006,4.4,3.451573589,4.12,4.670208582,2.467336529,3.56240879,3.155382091,,,,,,,,,,,4.07,,-0.37854,,,,,,,,,,,4,5.098035484,6.099870421,2.891204744,2.445039061,-0.473356385,-0.213026747,-0.328397459,-0.14013887,0.052736934
1965.666667,3.499696411,4.3,3.453789832,4.01,4.678420648,2.534807308,3.573636939,3.159932289,,,,,,,,,,,4.2,,-1.4395,,,,,,,,,,,4.13,5.104732617,6.108135854,2.899221373,2.443824205,-0.161928032,-0.175382128,-0.238981268,-0.224836097,0.185345321
1965.75,3.509731855,4.2,3.454738149,4.08,4.680555913,2.526927925,3.605443496,3.167035012,,,,,,,,,,,4.3,,-0.038636,,,,,,,,,,,4.13,5.111987788,6.115008733,2.908648167,2.453587967,-0.406742441,-0.154763287,-0.236574889,-0.124518783,0.049585671
1965.833333,3.513883003,4.1,3.457892725,4.1,4.685459017,2.52099747,3.599091499,3.173041289,,,,,,,,,,,4.37,,-0.55489,,,,,,,,,,,4.13,5.11619579,6.121834698,2.901476538,2.455735272,-0.465000481,-0.125269491,-0.155963941,-0.058581643,0.04742685
1965.916667,3.526234046,4,3.461037382,4.32,4.712229258,2.510574397,3.603185391,3.177386941,,,,,,,,,,,4.72,,0.38046,,,,,,,,,,,4.63,5.122772794,6.129485845,2.931567016,2.474182686,-0.375763679,-0.054106632,-0.169857346,-0.115667051,0.128128505
1966,3.536005043,4,3.461978854,4.42,4.737776151,2.538842283,3.606991295,3.178845184,,,,,,,,,,,4.88,,-0.70904,,,,,,,,,,,4.5,5.130490256,6.135564891,2.93454812,2.47443535,-0.647620887,-0.060389158,-0.067913393,-0.118282171,0.039907797
1966.083333,3.54246833,3.8,3.468232783,4.6,4.752986561,2.564410751,3.610512425,3.181921342,,,,,,,,,,,4.94,,-0.4038,,,,,,,,,,,4.63,5.133442723,6.14117682,2.915281149,2.460528571,-0.5012178,-0.200365869,-0.111965608,-0.129979011,0.195090562
1966.166667,3.556062092,3.8,3.471345142,4.65,4.754451889,2.593985245,3.611971412,3.187426437,,,,,,,,,,,4.97,,-1.8258,,,,,,,,,,,4.75,5.138735297,6.146757432,2.916039505,2.451349866,-0.487005797,0.038251541,0.003149273,-0.09371094,0.285629553
1966.25,3.557648271,3.8,3.474447843,4.67,4.743888105,2.564333783,3.621563747,3.19068209,,,,,,,,,,,4.9,,-1.5076,,,,,,,,,,,4.63,5.14633101,6.151242223,2.931993433,2.452813806,-0.701682842,-0.079886042,-0.183261981,-0.114497119,0.085446347
1966.333333,3.567121341,3.9,3.476614021,4.9,4.727210812,2.510574397,3.613886475,3.193763124,,,,,,,,,,,4.93,,1.2148,,,,,,,,,,,4.75,5.143416405,6.152945438,2.92895124,2.4488476,-0.428865446,0.072029978,-0.1188859,-0.07195666,0.195361611
1966.416667,3.571823029,3.8,3.477540948,5.17,4.732507434,2.499631045,3.62231221,3.195975605,,,,,,,,,,,4.97,,1.1049,,,,,,,,,,,5.5,5.145166187,6.155282632,2.93092705,2.446598853,-0.294192974,-0.014483699,-0.190697495,-0.260670344,0.159136486
1966.5,3.577280073,3.8,3.479700443,5.3,4.748664286,2.519388589,3.631885733,3.200467425,,,,,,,,,,,5.17,,1.5273,,,,,,,,,,,5.75,5.137561588,6.154645757,2.953346557,2.453501978,-0.486050582,-0.054446922,-0.301999447,-0.155050715,0.173666675
1966.583333,3.578056826,3.8,3.485844856,5.53,4.725261666,2.556684528,3.621456778,3.200345188,,,,,,,,,,,5.54,,0.78415,,,,,,,,,,,4.5,5.140493281,6.158249365,2.932739224,2.436241478,-0.338260886,0.172769721,-0.088138979,-0.209353966,0.171859926
